,musical_title,rate,review_title,review_text,review_date
57,캣츠,5,캣츠 오리지날 내한공연 두번째,십여년전에 내한공연 보고 처음 캣츠보는 남편과 다시 보고 싶어 관람했어요~젤리클석 예매 보람이 있던 신나하던 남편의  그 눈빛을 잊을 수 없네요~??역시나 다시봐도 그 황홀  그 자체 ????섬세한 몸짓과 무대 연출 라이브 연주와 음악성까지 세계 4대 뮤지컬 중 가장 익사이팅하고 화려하며 행복한 여운이 남는 공연이였습니다!  다음엔 우리집 꼬마가 학교 들어갈때 함께 볼거예요! 또 와주세요????배우들과 라이브 연주자들 캣츠 스텝들 모두 건강하게 투어 잘 마칠 수 있길 바랍니다??,2023.04.06
58,캣츠,5,넘 잼있게 봤어요!!,"첫 뮤지컬 작품이라 그런지 넘 잼있어요. 담에 내한공연이 또 하게 되면, 가족이랑 보러 가야 겠어요. 여튼 너무 잘봤습니다. 이런 행운을 이터파크와 만나서 기쁘고 행복합니다.",2023.04.06
59,캣츠,5,캣츠 오리지널공연 후기,뮤지컬 여러번 봐왔지만 오리지널 무대는 처음관람하는 거라서 엄청 기대를 했는데 기대이상이네요 특히 젤리컬석 관람 너무 좋네요  배우를 가까이서 볼 수있고 같이 즐길 수 있어서 좋았습니다.,2023.04.06
60,캣츠,5,고양이가 사랑스러워지는 순간,"캣츠가 스테디인데에는 이유가 있다. 20년 전 쯤에 대구 오페라하우스에서 고양이들을 만났고, 이젠 어른이 되어서 고양이들을 다시 만났다. 처음에는 고양이들이 배우로 보였는데 마칠 때에는 개성 넘치는 사랑스러운 고양이들이 되어 있었다. 내용도 조금 바뀌고 연출도 많이 바뀌었지만 고양이들의 사랑스러움은 여전했다. 아이들이 분장한 배우인 고양이들을 사랑하는 것도 여전했다.  한 아이가 하트를 날리니 고양이 포커페이스를 잃고 웃는 모습도 좋았다.  터거와 마술사 고양이의 무대가 익살넘치고 매력적이어서 좋았다. 그리고 그리자벨라가 노래할 때는 울 수 밖에 없었다. 다시 20년 뒤 쯤 이 공연을 보게 되어도 여전히 사랑스러운 고양이들 일 것 같다.",2023.04.06
61,캣츠,5,최고의 캣츠,너무 흥미롭고 잼있고 감동까지 있던 공연이었습니다.,2023.04.06
62,캣츠,5,잘 봤습니다,좋은 자리에 앉아서 잘 봤습니다,2023.04.06
63,캣츠,5,젤리클 최고,역시 내한공연은 꼭 봐줘야 한다는 걸 느겼습니다. 젤리클 석에서 해주는 서비스도 최고였습니다. 그리고 시작부터 끝날때까지 열정적인 라이브 밴드 연주도 극찬을 보냅니다.,2023.04.06
64,캣츠,5,너무즐거웠어요,큰 줄기 없는 이야기인데도 노래와 춤 표정연기가 모든 걸 살려주네요,2023.04.06
65,캣츠,5,정말 환상적이었습니다,학창시절 학교에서 dvd로 봤던 캣츠를 실제로 두 눈으로 보니 정말 다르더군요 학생 때 알게 된 캣츠를 성인이 되어 보니 감흥이 남달랐습니다 젤리클석은 아니었지만 1층C구역에서 관람하니 너무 좋았습니다,2023.04.06
66,캣츠,5,즐겁게 관람했어요,시간이 왜이리도 빠르게 가는지 ㅎㅎ음악도 좋구 연기도 좋았어요~~~너무너무 ^___^,2023.04.06
67,캣츠,5,너무 재밌어요ㅠㅜㅜㅜ,다음에 또 보고싳메요ㅠㅠㅠ 너무재밌어요ㅠㅠ,2023.04.05
68,캣츠,5,최고최고!!!,여운이안가십니다~~///올드 튜터러노미가 브래드리틀이라니요~~!!!!나의 팬텀 ㅠㅠ 보는내내 홀린듯 봤어요 배우들 등장할때부터 너무 새롭고 보는동안 숨쉬는걸 까먹었습니다!!오리지널팀 내한할때마다 보고보고 또볼거에요!!!!!,2023.04.05
69,캣츠,5,너무 재미있어요!,고양이들이 무대 밖에 뛰어다니고젤리클석은 고양이 만질수도있어요ㅎㅎ막 만지면 안되고 손내밀면 고양이도 손 내밀어줘요ㅋㅋ,2023.04.05
70,캣츠,5,정말 디테일한 연기 감탄했습니다,처음보는 캣츠 맨앞자리에서 봤는데 눈도 많이 마주치고 배우들이 춤출때 마다 디테일한 표현까지 완벽하게 하니까 진짜 고양이 같았어요 젤리클석이라 고양이들이랑 소통도 많이하고 ㅠㅠ 행복했습니다,2023.04.05
71,캣츠,5,고양이들의 축제에 다녀온 후기,배우분들이 객석을 돌아다니면서 장난 치시는데 정말 고양이랑 똑같아서 너무 감탄했어요. 그리고 안무가 엄청 빡센것 같은데도 거기서 노래까지 같이 하는거 너무 대단합니다..  연주가 라이브인것까지 그냥 너무 완벽하고 무조건 젤리클석 앉으세요. 정말 그만한 가치있습니다!!,2023.04.05
72,캣츠,5,캣츠 오리지널을 드디어 보다니!!,"매번 보고 싶다고 생각만 하고, 시간이 안 맞거나, 거리가 멀어서 못 갔었는데, 이번에 드디어 볼 수 있었어요! 시작부터 끝까지 지루할 틈 없이 공연이 진행되어서 정말 어린 애처럼 웃으면서 공연 관람했습니다. 중간 중간 고양이들과 하이파이브 하고, 눈을 마주친 순간들을 잊을 수가 없네요!! 좋은 추억 만들어 주셔서 정말 감사합니다! 기회가 되면 또 보러 가고 싶어요!ㅠㅠ",2023.04.05
73,캣츠,5,뮤지컬 캣츠 관림후기!!,"다양한 고양이들을 노래로 소개받을 수 있어서 흥미롭고 좋았다 젤리클석에서 봤는데 배우들이 중간중간에 무대에서 내려와서 객석에서 서비스를 많이 해줘서 너무 좋았던 거 같다 다음에 봐도 또 젤리클석을 예매할 거 같다 4대 뮤지컬 중 하나에 맞게 역시 캣츠,,,라는 생각이 들었다 특히 메모리노래 부를 때는 진짜 소름끼쳤다 노래들이 다 신나서 집에 가는길에도 들으면서 갔다",2023.04.05
74,캣츠,5,캣츠 오리지널팀 대구공연,1부 마지막 메모리듣고 울었어요ㅜㅜ나이가 45살인 중년의 남자가ㅋㅋ아내랑 단둘이 너무너무 감동적인 추억을 쌓았네요직접 보고나니 그동안 이미지로 알고 있던 캣츠와는 완전히 다르네요 죽기전에 꼭 봐야하는 작품이 아닌가 싶네요평생 잊지 못 할 최고의 순간이었습니다^^,2023.04.05
75,캣츠,5,캣츠,어릴때 영상으로 봤었지만 뮤지컬 처음 경험해본게 캣츠여서 그런지 실관람을 하게된다는거에 엄청 기대가 됬다 뮤지컬에 빠진지 그리 오래되지않아 내한공연은 첫경험이라 자막보면서 관람하는게 집중이 제대로 될까하는 걱정이 되기도 하여 기대반 걱정반으로 관람석에 착석했다 막상 공연이 시작하고 보니 그런 걱정을 왜 했나 싶을정도로 너무 재밌게 관람할수있었다 관객들사이를 오가며 연기하는 외국배우들은 진짜 고양이처럼 옆에서 쳐다보는게 너무 귀엽고 만지고싶은 충동심을 갖게했다 춤을 그렇게 추면서도 흔들림 없이 노래를 하는데 너무 멋있고 매혹적이였다 일찍가서 티켓을 받고 다른곳에서 시간을 때우다 공연관람을 하러갔었는데 뒤늦게 아차 하는생각으로 가봤지만 이미 거의 품절이였다 이 날의 나를 아주 혼내주고싶다 타지역 공연돌때 또 보러가고싶다 어린시절 처음 영상으로보고 반했을때의 감정을 또한번 느낄수있었던것같다,2023.04.05
76,캣츠,5,추천합니다.,최고최고최고최고최고,2023.04.05
77,캣츠,5,선물 티켓,"티켓을 선물할 수 있어서 더 기분 좋은 공연입니다. 10여년전 우리 아이가 8세에 야심차게 캣츠 공연을 관람하려고 큰 맘먹고 입장했는데.. 옆에서 나온 고양이를 보고는 너무 놀라 저와 딸아이는 강제로 밖으로 나와야만 했습니다.ㅠ 다시 예매 후 관람하였지만 그 생생한 느낌은 지금도 얘기 되고 있습니다^^ 같이 근무하는 선생님과 초등학교에서 뮤지컬 반을 신나게 하는 딸아이가 뮤지컬 공연을 한번도 경험하지 못했다고 해서 선물로 티켓을 예매 해주었습니다. 젤리클석으로^^ 생일이기도 했고 너무나 좋아하는 직원이어서 그 기대감이 같이 상승되었구요.. 경북 북부지방에 있다보니 대구 공연은 놓치지 않으려고 합니다. 선생님 가족은 출발부터 도착, 커튼콜 사진까지 ...행복한 하루를 보내고 왔다고 꽉찬 일정에 제가 더 행복했습니다. 초등학생 4학년 아이는 모든 사진이 캣츠, 노래까지... 첫번째 경험한 공연이 캣츠여서 감사합니다.  저는 지인들과 3번째 관람하는 캣츠를 내일 4월 5일 다녀옵니다. 같은 공연이지만 감동과 힐링은 늘 더 크게 다가오고 채워집니다. 내일도 기대하며 선물이 된 캣츠 공연 감사합니다.",2023.04.04
