,musical_title,rate,review_title,review_text,review_date
133,미드나잇 : 앤틀러스,5,막공 너무 좋았어요,성지터 담시즌에도 꼭 와주길ㅠㅠ,2023.04.24
134,미드나잇 : 앤틀러스,5,고지터...,사랑해요,2023.04.24
135,미드나잇 : 앤틀러스,5,미드나잇 가지마요ㅜㅜ,할당량 제가 될게요 저 데려가요,2023.04.24
136,미드나잇 : 앤틀러스,5,내페어 막공!!,민성비지터 희찬맨 수우먼 ㅠㅠ가지마요ㅠㅠㅠ또 안올거면.. 다른 작품에서라도 만나줘요합이 너무 좋았고 누구하나 빠지지않는 완벽한 페어사랑해요,2023.04.24
137,미드나잇 : 앤틀러스,5,미드나잇,너무 재미있었어요 늦게 본게 아쉽네요,2023.04.24
138,미드나잇 : 앤틀러스,5,믿나 앤틀 최고,융우먼 사랑해??,2023.04.24
139,미드나잇 : 앤틀러스,5,자체막공..,자체막공이었습니다...떠나보내기 싫네요다른 작품보다 더 보내기 싫습니다이야기가 너무 재밌었고배우들이 너무 좋았습니다..소중한 분들 또 와주세요ㅠㅠ,2023.04.24
140,미드나잇 : 앤틀러스,5,미드나잇 오픈런 안하나요,믿나 안보면 인생 손해임,2023.04.24
141,미드나잇 : 앤틀러스,5,막공 아쉬워요,조금 이른 막공 아쉽지만 재밌었어요~,2023.04.24
142,미드나잇 : 앤틀러스,5,고지터는 전설이다,전설오브전설...,2023.04.24
143,미드나잇 : 앤틀러스,5,황제와,귀족들은 파티중~,2023.04.24
144,미드나잇 : 앤틀러스,5,시제석이었지만,잘 봤어요...ㅎㅎ,2023.04.24
145,미드나잇 : 앤틀러스,5,이제 가면 언제 오나 ㅠㅠㅠ,오슷도 못 내는데 갓넘버들 어디서 들어ㅠㅜ,2023.04.24
146,미드나잇 : 앤틀러스,5,재밌습니다,좋았어요,2023.04.24
147,미드나잇 : 앤틀러스,5,재밌습니다,좋았어요,2023.04.24
148,미드나잇 : 앤틀러스,5,고지터는 찐이였어요,모두가 고지터 고지터 하길래 마지막쯤에 보러갔는데 역시나 사람들 추천하는데에는 다 이유가 있도라구요ㅜㅜㅜ 다른 배우들도 연기랑 넘버 소화력 미쳤고 몰입도 확 되는 극이라 시간가는 지도 모르고 관극했어요!,2023.04.24
149,미드나잇 : 앤틀러스,5,추천합니다,추천합니다,2023.04.24
150,미드나잇 : 앤틀러스,5,미드나잇 앤틀러스,연출이 독특했어요!!,2023.04.24
151,미드나잇 : 앤틀러스,5,사랑하는 뮤지컬,배우님들 연기도 좋고 넘버도 좋고 다 좋아요 또 보러 가겠습니다,2023.04.24
152,미드나잇 : 앤틀러스,4,꺄악,너너너너너누누ㅜ누너넌짱,2023.04.24
153,미드나잇 : 앤틀러스,5,최고의 공연이었습니다,최고의 공연이었습니다,2023.04.24
154,미드나잇 : 앤틀러스,5,그날이 찾아왔어,고상호 평생 비지터해ㅜㅜ,2023.04.24
155,미드나잇 : 앤틀러스,5,미드나잇,참 좋은 극,2023.04.24
156,미드나잇 : 앤틀러스,5,미드나잇 앤틀러스,너무너무 좋은 극,2023.04.24
157,미드나잇 : 앤틀러스,5,보고싶었던 공연,고상호 배우님의 비지터를 보게 되어 행복합니다,2023.04.24
158,미드나잇 : 앤틀러스,5,고지터 최고,그날이 찾아왔어,2023.04.24
159,미드나잇 : 앤틀러스,5,미드나잇 늘 새로워 짜릿해 최고야,미드나잇 늘 새로워 짜릿해 최고야,2023.04.24
160,미드나잇 : 앤틀러스,5,재밌어요,재밌습니다!,2023.04.24
161,미드나잇 : 앤틀러스,5,김려원 최고,김려원 최고 김려원 최고 김려원 최고 김려원 최고 김려원 최고 김려원 최고,2023.04.24
162,미드나잇 : 앤틀러스,5,고지터 마지막 후기 작성,다시 만나,2023.04.24
163,미드나잇 : 앤틀러스,5,액뮤 고지터,기다릴게,2023.04.24
164,미드나잇 : 앤틀러스,5,믿나,앤틀러스,2023.04.24
165,미드나잇 : 앤틀러스,5,안녕 고지터,다음에 다시 만나자,2023.04.24
