musical_title,rate,review_title,review_text,review_date
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,3,예매취소규정 다름,"예매할당시 취소는 공연전날까지이고 예매대행료 1000원만 뗀다고 해서 쉽게 구입했는데 일행이 못가게 되어 취소하려니 못보던 취소수수료가 있었다. 알고보니 전날 취소가능은 한데 30% 취소금이 있었다. 예매할때 분명 꼼꼼히 살폈는데 참 이상하디.  당시에는 절대 눈에 안 띄더니 전날 카톡으로 온 내역을 보니  써 있었다.   내실수겠지? 싶지만 좀더 잘보이게, 명확하게, 표를 살때부터 확실히 알게끔 해주면 좋겠다. 고객센터에 전화 여러차례했으나 연결안됨.  공연은 새로운 예술표현이  신선했고 좋았다.   그러나 외국에서도 이렇게 많은 인원을 입장시킬까? 궁금하다. 한 거대한 창고 안에 너무나 밀집되어 있어 만에 하나 폭발사고라도 있으면? 대형 참사가 나겠다싶어 정말걱정하였음",2019.08.08
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,일상에서 벗어나기,일상에 지치고 지겨움을 느끼는 직장인이라면 꼭 가셔야합니다. 공연도 의미있고 물맞으며 즐기는 바운스는 그냥 미쳤습니다,2019.08.08
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,감격,"첫등장부터 소름의 연속!가슴을 울리는 사운드,배우들의 연기또한소름돋고 재밌었어요70분이란 시간이 10분같은 공연이였어요  ㅠㅠㅠ내리기전에 봐서 정말로 다행입니다!",2019.08.08
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,재미있게 봤어요,공연시간은 정확히 모르고 갔는데  1시간인가보더라구요. 시간이 짧아서 아쉬울정도였어요. 좁은공간에 많은 사람을 넣어놓고 무대때문에 비키라고 하고 해서 힘들었어요. 어린이 노약자는 힘들거 같아요. 그렇게 힘든상태에서 천장형 무대를 보고 있으니 조금 어지러울 수 있겠더라구요. 실제로 제 뒤에 여자분은 쓰러졌어요... 공연은 재미있지만 이런 부분이 아쉽네요,2019.08.07
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,기대이상의 공연,"예전부터 대단한 공연이라는 건 알았지만, 처음 보게 되었습니다. 촬영도 허용된 공연이다보니 블로그나 유튜브에 검색해보면 영상에 사진이 엄청나게 많이 나오는데, 공연의 감흥이 떨어질 것 같아 일부러 자세히 보지 않고 갔어요. 결과는 대만족! 공연장 상하좌우 사방팔방에서 무대가 생기고 없어지고 배우들이 나오는데, 직접 보지 않으면 그 에너지와 분위기를 느끼기 어려울 것 같습니다. 같이 보자고 했던 친구에게도 고맙다는 말을 들었구요, 한 시간 여 정도밖에 안되는 짧은 공연이지만 목이 다 쉬고 옷이 흠뻑 젖었네요. 매일 사진 영상 다시 보면서 그 때 에너지 다시 느끼려구요. 특히 제가 갔던 공연에는 10살 정도되는 어린친구부터 중년 아주머니 아저씨까지 남녀노소 어우러져 즐기는 분위기여서 더욱 감흥이 컸습니다. 모두에게 강력 추천합니다!",2019.08.07
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,푸에르자부르타 서울,이걸 이제야보다니.. 늦게가서 무료맥주도 못먹고 아쉬웠지만 공연은 촤고였습니다. 다음에도 또 하면 그땐 일찍가서 맥주 먹으면서 공연을 더 즐겁게 즐기고 싶습니다.,2019.08.07
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,신나게 스트레스 해소하는 공연이었습니다~!,이제까지 경험하지 못했던 새로운 형식의 공연이었습니다. 관객도 많이 참여할 수 있고 무대의 경계가 없다는 점이 굉장히 신선했습니다. 신나는 음악과 춤도 너무너무 좋았어요~~! 단지 물품보관함이나 우산꽂이와 같은 부대시설 부분만 조금 더 개선되면 좋을 것 같습니다!!,2019.08.07
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,시간이 짧아서 아쉬워요,정말 재미있는 관람이었습니다같이 즐기는 공연이라 즐거웠습니다다만 공연 시간이 짧은거 같아서 아쉬워요,2019.08.06
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,너무너무 재밌습니다!!!,날씨가 너무 더워서 공연장 안도 덥고 땀이 그냥 서있기만해도 주륵주륵 났는데 더위를 다 잊어버릴만큼 너무 재밌었어요 ㅠㅠ  중앙에만 물 뿌리지말고 전체적으로 다 뿌려주셨으면 더 재밌었을것 같아요!! 완전 강추강추 입니다 ^^ 배우분들 정말 대단하세요~,2019.08.06
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,정말 재미있었어요!!!,"사람들이 왜 이 공연에 열광하는지, 이 공연이 인싸 공연이라고 불리는지 알수 있었습니다!!!! 진짜 스트레스 날아가는 신나는 공연이였어요!!!!",2019.08.06
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,최고최고,공연내내 즐거웠습니다 정말 최고,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,정말 흥이났어요!,재관람할인이 왜 있는지 알겠네요 ㅎㄷㅎ 다시 보고싶은 공연이에요! 폭염속에서 열심히 연기하시고 더 즐기는 배우분들 보며 즐거웠습니다:),2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,신나는 여름공연 강추!,무슨 공연인지는 대충 알고 있었는데 이름이 너무 어려워서 외우기 어려웠는데 한번 가니까 계속 가보고 싶어서! 여러번 재관람했어요! 스탠딩 공연이라 조금은 부담됐는데 그런 걱정 하나 없이 정말 즐겁게 즐겼던 것 같아요!! 스페셜 게스트 분들도 너무 좋았고 관객들이 만들어가는 공연답게 너무 신나고 즐겁게 관람했습니다~~~ 여름공연 찾는 분들에게 정말 강추에요!,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,시원한 여름 공연!,여름에 시원하고 신나게 관람할 수 있는 공연이에요! 관람 전 맥주도 먹을 수 있어서 더할나위 없이 즐거운 공연이었던 것 같아요! 인터파크 인생살 할인으로 원래의 티켓값보다 저렴하게 갈 수 있어서 더 좋았던 것 같아요~~~ 푸에르자부르타 모두모두 보러가세요~~~,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,푸에르자부르타!!,여름에 시원하고 신나게 관람할 수 있는 공연이에요! 관람 전 맥주도 먹을 수 있어서 더할나위 없이 즐거운 공연이었던 것 같아요! 인터파크 인생살 할인으로 원래의 티켓값보다 저렴하게 갈 수 있어서 더 좋았던 것 같아요~~~ 푸에르자부르타 모두모두 보러가세요~~~,2019.08.05
